customer_id,plan_type,industry_vertical,region,acquisition_channel,contract_type,tenure_months,monthly_revenue,annual_revenue,support_tickets_last_90d,nps_score,login_frequency_per_month,cac_inr,signup_date,churn_date,churned,arr_loss_inr
RIQ-06170,Basic,Edtech,Delhi,Direct,Annual,1,990.0,11880.0,2.0,51.0,4,4000.0,2023-08-22,,0,0.0
RIQ-06171,Basic,Fintech,Pune,Email Campaign,Monthly,1,880.0,10560.0,3.0,0.0,7,3300.0,2023-04-15,2023-05-05,1,10560.0
RIQ-06172,Basic,Edtech,Mumbai,Social Media,Monthly,6,680.0,8160.0,1.0,48.0,7,3700.0,2023-02-01,2023-08-03,1,8160.0
RIQ-06173,Pro,Edtech,Delhi,Email Campaign,Annual,7,2410.0,28920.0,1.0,46.0,9,6900.0,2023-09-28,,0,0.0
RIQ-06174,Pro,Healthcare,Mumbai,Referral,Annual,23,2140.0,25680.0,1.0,53.0,10,10000.0,2023-01-06,,0,0.0
RIQ-06175,Basic,Healthcare,Chennai,Paid Search,Monthly,17,880.0,10560.0,2.0,57.0,1,3400.0,2023-05-16,,0,0.0
RIQ-06176,Basic,Fintech,Pune,Referral,Monthly,6,650.0,7800.0,1.0,34.0,2,4500.0,2023-09-26,2024-03-12,1,7800.0
RIQ-06177,Pro,Healthcare,Chennai,Organic Search,Monthly,9,2120.0,25440.0,3.0,76.0,14,13700.0,2022-07-07,,0,0.0
RIQ-06178,Basic,E-commerce,Bengaluru,Organic Search,Monthly,3,980.0,11760.0,2.0,59.0,10,3000.0,2023-03-11,2023-06-10,1,11760.0
RIQ-06179,Basic,Edtech,Bengaluru,Referral,Monthly,15,930.0,11160.0,1.0,15.0,5,3300.0,2023-07-18,,0,0.0
RIQ-06180,Basic,Edtech,Bengaluru,Paid Search,Annual,2,760.0,9120.0,0.0,21.0,7,3800.0,2023-11-21,,0,0.0
RIQ-06181,Pro,Edtech,Mumbai,Direct,Annual,55,1880.0,22560.0,0.0,54.0,15,13400.0,2023-05-06,,0,0.0
RIQ-06182,Basic,Edtech,Delhi,Organic Search,Monthly,8,650.0,7800.0,1.0,54.0,4,4800.0,2022-08-06,,0,0.0
RIQ-06183,Basic,E-commerce,Bengaluru,Social Media,Monthly,8,700.0,8400.0,1.0,64.0,9,3500.0,2022-10-06,2023-06-16,1,8400.0
RIQ-06184,Pro,Edtech,Mumbai,Referral,Annual,16,1990.0,23880.0,1.0,75.0,8,14000.0,2023-05-20,,0,0.0
RIQ-06185,Pro,Healthcare,Delhi,Organic Search,Monthly,4,1850.0,22200.0,0.0,57.0,15,8400.0,2023-02-08,2023-06-18,1,22200.0
RIQ-06186,Basic,E-commerce,Delhi,Social Media,Monthly,2,720.0,8640.0,3.0,46.0,5,3200.0,2023-02-01,,0,0.0
RIQ-06187,Basic,E-commerce,Chennai,Referral,Annual,14,630.0,7560.0,1.0,50.0,5,2200.0,2023-03-30,2024-05-31,1,7560.0
RIQ-06188,Basic,Edtech,Pune,Email Campaign,Monthly,2,870.0,10440.0,2.0,11.0,7,3300.0,2022-10-09,2022-12-20,1,10440.0
RIQ-06189,Basic,Healthcare,Mumbai,Paid Search,Annual,6,520.0,6240.0,0.0,64.0,6,2800.0,2023-10-16,2024-04-02,1,6240.0
RIQ-06190,Pro,Fintech,Delhi,Social Media,Monthly,8,1990.0,23880.0,1.0,41.0,12,11000.0,2023-09-07,,0,0.0
RIQ-06191,Basic,Healthcare,Hyderabad,Direct,Monthly,8,910.0,10920.0,5.0,53.0,1,3200.0,2023-06-21,2024-02-20,1,10920.0
RIQ-06192,Enterprise,E-commerce,Hyderabad,Direct,Annual,60,6290.0,75480.0,1.0,63.0,20,34000.0,2022-01-28,,0,0.0
RIQ-06193,Basic,Healthcare,Mumbai,Referral,Monthly,8,780.0,9360.0,2.0,30.0,13,4300.0,2022-02-03,,0,0.0
RIQ-06194,Basic,Fintech,Mumbai,Organic Search,Annual,19,610.0,7320.0,3.0,56.0,4,2600.0,2022-08-10,,0,0.0
RIQ-06195,Basic,Fintech,Bengaluru,Paid Search,Monthly,18,790.0,9480.0,3.0,48.0,8,4200.0,2022-07-11,,0,0.0
RIQ-06196,Basic,E-commerce,Bengaluru,Referral,Annual,20,690.0,8280.0,0.0,59.0,3,2100.0,2023-06-22,,0,0.0
RIQ-06197,Basic,Edtech,Mumbai,Referral,Annual,9,510.0,6120.0,5.0,78.0,7,3400.0,2022-08-15,,0,0.0
RIQ-06198,Basic,E-commerce,Chennai,Referral,Monthly,2,640.0,7680.0,2.0,49.0,1,4200.0,2022-12-27,2023-02-10,1,7680.0
RIQ-06199,Basic,Healthcare,Bengaluru,Paid Search,Annual,5,990.0,11880.0,3.0,42.0,9,4500.0,2022-09-21,,0,0.0
RIQ-06200,Pro,Fintech,Mumbai,Referral,Monthly,13,2240.0,26880.0,0.0,76.0,14,10600.0,2022-05-25,,0,0.0
RIQ-06201,Basic,Healthcare,Chennai,Social Media,Annual,7,720.0,8640.0,1.0,37.0,6,2600.0,2023-08-19,2024-03-14,1,8640.0
RIQ-06202,Basic,Edtech,Pune,Direct,Annual,1,730.0,8760.0,2.0,20.0,2,3300.0,2023-10-26,,0,0.0
RIQ-06203,Basic,E-commerce,Hyderabad,Paid Search,Monthly,6,980.0,11760.0,1.0,63.0,1,3300.0,2023-02-08,2023-08-19,1,11760.0
RIQ-06204,Enterprise,E-commerce,Delhi,Paid Search,Annual,13,9280.0,111360.0,0.0,56.0,20,51400.0,2022-05-20,,0,0.0
RIQ-06205,Basic,E-commerce,Mumbai,Paid Search,Monthly,9,810.0,9720.0,1.0,46.0,8,3000.0,2022-09-28,2023-06-13,1,9720.0
RIQ-06206,Pro,Healthcare,Delhi,Direct,Monthly,3,2450.0,29400.0,0.0,39.0,17,13300.0,2023-08-13,,0,0.0
RIQ-06207,Basic,E-commerce,Delhi,Organic Search,Monthly,21,540.0,6480.0,6.0,71.0,1,3900.0,2022-07-03,,0,0.0
RIQ-06208,Basic,Fintech,Mumbai,Referral,Monthly,11,770.0,9240.0,2.0,38.0,3,3800.0,2023-11-30,2024-11-06,1,9240.0
RIQ-06209,Basic,E-commerce,Bengaluru,Referral,Monthly,1,760.0,9120.0,0.0,55.0,6,4600.0,2023-08-30,,0,0.0
RIQ-06210,Basic,Fintech,Bengaluru,Organic Search,Annual,1,600.0,7200.0,1.0,69.0,1,5000.0,2022-07-21,,0,0.0
RIQ-06211,Enterprise,Fintech,Delhi,Paid Search,Annual,12,5430.0,65160.0,0.0,62.0,21,54500.0,2022-09-15,,0,0.0
RIQ-06212,Basic,E-commerce,Mumbai,Social Media,Annual,1,680.0,8160.0,5.0,63.0,7,3600.0,2023-04-30,,0,0.0
RIQ-06213,Pro,Edtech,Bengaluru,Social Media,Annual,5,2440.0,29280.0,0.0,74.0,15,12900.0,2022-12-19,,0,0.0
RIQ-06214,Basic,Healthcare,Hyderabad,Paid Search,Monthly,14,700.0,8400.0,2.0,56.0,9,4300.0,2022-07-10,,0,0.0
RIQ-06215,Pro,E-commerce,Bengaluru,Paid Search,Annual,20,2030.0,24360.0,1.0,38.0,14,10200.0,2022-12-09,,0,0.0
RIQ-06216,Pro,E-commerce,Hyderabad,Paid Search,Monthly,19,2140.0,25680.0,0.0,84.0,14,7100.0,2023-07-09,,0,0.0
RIQ-06217,Basic,Healthcare,Chennai,Organic Search,Monthly,9,590.0,7080.0,1.0,29.0,7,4800.0,2023-02-13,,0,0.0
RIQ-06218,Basic,Fintech,Pune,Email Campaign,Monthly,7,560.0,6720.0,2.0,47.0,1,2800.0,2023-05-19,2023-12-14,1,6720.0
RIQ-06219,Pro,Healthcare,Chennai,Organic Search,Annual,3,2460.0,29520.0,0.0,51.0,14,14700.0,2023-11-20,2024-02-06,1,29520.0
RIQ-06220,Basic,Healthcare,Chennai,Social Media,Monthly,6,620.0,7440.0,2.0,55.0,12,3500.0,2023-02-26,2023-09-08,1,7440.0
RIQ-06221,Basic,Edtech,Bengaluru,Referral,Annual,19,750.0,9000.0,1.0,56.0,10,3500.0,2022-01-12,,0,0.0
RIQ-06222,Basic,E-commerce,Bengaluru,Paid Search,Monthly,4,900.0,10800.0,0.0,46.0,7,3900.0,2023-02-19,2023-07-01,1,10800.0
RIQ-06223,Pro,Edtech,Mumbai,Paid Search,Annual,7,1930.0,23160.0,1.0,52.0,13,14700.0,2022-02-11,,0,0.0
RIQ-06224,Basic,Edtech,Mumbai,Social Media,Annual,19,880.0,10560.0,1.0,43.0,4,3900.0,2023-11-29,,0,0.0
RIQ-06225,Pro,E-commerce,Hyderabad,Email Campaign,Monthly,27,2010.0,24120.0,2.0,52.0,16,8100.0,2022-07-20,,0,0.0
RIQ-06226,Pro,Fintech,Delhi,Social Media,Annual,5,2270.0,27240.0,0.0,51.0,12,14400.0,2023-04-19,,0,0.0
RIQ-06227,Pro,Fintech,Delhi,Social Media,Monthly,4,1780.0,21360.0,0.0,79.0,5,8600.0,2023-11-26,,0,0.0
RIQ-06228,Basic,Fintech,Bengaluru,Email Campaign,Annual,3,560.0,6720.0,2.0,31.0,8,3500.0,2022-07-09,,0,0.0
RIQ-06229,Pro,Edtech,Mumbai,Organic Search,Monthly,10,2370.0,28440.0,0.0,77.0,10,10600.0,2023-07-22,,0,0.0
RIQ-06230,Basic,Edtech,Delhi,Referral,Monthly,1,890.0,10680.0,0.0,50.0,3,4200.0,2022-09-20,2022-10-12,1,10680.0
RIQ-06231,Enterprise,E-commerce,Mumbai,Social Media,Annual,6,7600.0,91200.0,0.0,100.0,18,30400.0,2023-10-02,,0,0.0
RIQ-06232,Basic,Healthcare,Bengaluru,Referral,Annual,16,630.0,7560.0,3.0,33.0,8,3700.0,2022-02-12,2023-06-09,1,7560.0
RIQ-06233,Pro,Healthcare,Bengaluru,Social Media,Monthly,13,2240.0,26880.0,1.0,62.0,13,15000.0,2022-08-09,,0,0.0
RIQ-06234,Pro,E-commerce,Bengaluru,Paid Search,Annual,10,1530.0,18360.0,0.0,82.0,6,6000.0,2023-10-04,2024-08-12,1,18360.0
RIQ-06235,Pro,Edtech,Hyderabad,Organic Search,Annual,14,1840.0,22080.0,1.0,65.0,15,13000.0,2023-03-10,,0,0.0
RIQ-06236,Pro,E-commerce,Mumbai,Referral,Annual,5,1860.0,22320.0,1.0,46.0,13,11800.0,2022-07-31,,0,0.0
RIQ-06237,Pro,Healthcare,Bengaluru,Referral,Monthly,1,2110.0,25320.0,0.0,52.0,9,9600.0,2023-09-05,,0,0.0
RIQ-06238,Basic,Healthcare,Bengaluru,Paid Search,Monthly,18,510.0,6120.0,4.0,78.0,2,4500.0,2023-09-07,,0,0.0
RIQ-06239,Enterprise,E-commerce,Mumbai,Organic Search,Annual,40,9250.0,111000.0,0.0,64.0,21,59100.0,2023-02-14,,0,0.0
RIQ-06240,Pro,Edtech,Chennai,Social Media,Monthly,32,1530.0,18360.0,1.0,64.0,7,7100.0,2023-09-04,,0,0.0
RIQ-06241,Pro,E-commerce,Hyderabad,Organic Search,Monthly,6,2300.0,27600.0,1.0,100.0,17,12100.0,2022-03-03,,0,0.0
RIQ-06242,Pro,Edtech,Hyderabad,Email Campaign,Monthly,3,1660.0,19920.0,0.0,82.0,16,14800.0,2022-05-01,,0,0.0
RIQ-06243,Pro,Fintech,Bengaluru,Email Campaign,Annual,4,1710.0,20520.0,4.0,65.0,2,6200.0,2023-07-26,2023-12-07,1,20520.0
RIQ-06244,Basic,Healthcare,Mumbai,Paid Search,Monthly,23,540.0,6480.0,1.0,41.0,8,2400.0,2023-06-29,,0,0.0
RIQ-06245,Pro,E-commerce,Delhi,Social Media,Monthly,10,2350.0,28200.0,0.0,70.0,13,6500.0,2023-06-14,2024-03-29,1,28200.0
RIQ-06246,Basic,Fintech,Mumbai,Social Media,Monthly,16,560.0,6720.0,0.0,20.0,1,2700.0,2022-02-03,2023-06-01,1,6720.0
RIQ-06247,Basic,Fintech,Pune,Social Media,Monthly,18,670.0,8040.0,2.0,49.0,5,2900.0,2023-06-28,,0,0.0
RIQ-06248,Enterprise,Edtech,Bengaluru,Social Media,Annual,42,6790.0,81480.0,0.0,57.0,19,43500.0,2023-05-13,,0,0.0
RIQ-06249,Pro,Edtech,Hyderabad,Email Campaign,Annual,7,2020.0,24240.0,0.0,77.0,16,12500.0,2022-06-03,,0,0.0
RIQ-06250,Pro,E-commerce,Bengaluru,Social Media,Annual,38,1830.0,21960.0,1.0,83.0,16,9400.0,2023-06-23,,0,0.0
RIQ-06251,Basic,Edtech,Hyderabad,Organic Search,Monthly,7,580.0,6960.0,0.0,20.0,1,4000.0,2022-05-29,2023-01-06,1,6960.0
RIQ-06252,Basic,E-commerce,Hyderabad,Direct,Monthly,8,720.0,8640.0,7.0,43.0,8,4600.0,2022-10-09,,0,0.0
RIQ-06253,Basic,Fintech,Mumbai,Direct,Monthly,9,550.0,6600.0,0.0,45.0,7,2600.0,2022-12-18,,0,0.0
RIQ-06254,Enterprise,Fintech,Hyderabad,Organic Search,Annual,11,8430.0,101160.0,1.0,83.0,13,23200.0,2023-06-25,,0,0.0
RIQ-06255,Basic,Fintech,Hyderabad,Email Campaign,Monthly,5,950.0,11400.0,2.0,39.0,4,2700.0,2023-08-29,2024-01-12,1,11400.0
RIQ-06256,Pro,Edtech,Bengaluru,Organic Search,Annual,60,1920.0,23040.0,2.0,68.0,21,8700.0,2023-09-28,,0,0.0
RIQ-06257,Basic,Edtech,Mumbai,Direct,Monthly,14,730.0,8760.0,1.0,75.0,6,4000.0,2022-04-16,,0,0.0
RIQ-06258,Pro,Healthcare,Mumbai,Referral,Annual,48,2260.0,27120.0,1.0,76.0,12,11300.0,2023-06-09,,0,0.0
RIQ-06259,Basic,Healthcare,Delhi,Social Media,Monthly,15,860.0,10320.0,0.0,36.0,12,4200.0,2022-11-30,,0,0.0
RIQ-06260,Basic,E-commerce,Mumbai,Social Media,Monthly,3,630.0,7560.0,4.0,42.0,3,2900.0,2023-02-21,2023-05-29,1,7560.0
RIQ-06261,Basic,E-commerce,Mumbai,Paid Search,Annual,9,720.0,8640.0,1.0,49.0,1,3800.0,2023-02-27,,0,0.0
RIQ-06262,Pro,Fintech,Mumbai,Direct,Annual,2,2100.0,25200.0,2.0,66.0,9,9000.0,2022-08-04,,0,0.0
RIQ-06263,Pro,Edtech,Bengaluru,Email Campaign,Annual,25,2360.0,28320.0,0.0,68.0,14,12000.0,2023-06-04,2025-07-02,1,28320.0
RIQ-06264,Basic,Edtech,Hyderabad,Social Media,Monthly,1,890.0,10680.0,2.0,65.0,8,4300.0,2022-11-04,2022-12-03,1,10680.0
RIQ-06265,Enterprise,Fintech,Delhi,Direct,Annual,60,7460.0,89520.0,0.0,65.0,20,31400.0,2023-01-17,,0,0.0
RIQ-06266,Pro,Healthcare,Mumbai,Social Media,Annual,13,2210.0,26520.0,1.0,100.0,17,10000.0,2022-05-10,,0,0.0
RIQ-06267,Pro,E-commerce,Chennai,Referral,Annual,27,2240.0,26880.0,0.0,67.0,16,10200.0,2022-09-12,,0,0.0
RIQ-06268,Pro,E-commerce,Mumbai,Paid Search,Monthly,1,1990.0,23880.0,0.0,75.0,16,14000.0,2022-10-19,,0,0.0
RIQ-06269,Basic,Healthcare,Mumbai,Organic Search,Monthly,15,640.0,7680.0,2.0,6.0,12,4100.0,2022-11-14,2024-02-10,1,7680.0
RIQ-06270,Enterprise,E-commerce,Bengaluru,Social Media,Annual,36,9610.0,115320.0,1.0,100.0,19,47100.0,2022-04-19,,0,0.0
RIQ-06271,Pro,Fintech,Hyderabad,Social Media,Annual,4,1840.0,22080.0,1.0,80.0,12,10400.0,2023-03-08,,0,0.0
RIQ-06272,Pro,Healthcare,Mumbai,Organic Search,Annual,10,1860.0,22320.0,0.0,60.0,22,6300.0,2022-08-15,,0,0.0
RIQ-06273,Basic,E-commerce,Delhi,Referral,Annual,4,720.0,8640.0,3.0,26.0,1,3900.0,2023-04-03,2023-07-25,1,8640.0
RIQ-06274,Pro,E-commerce,Mumbai,Paid Search,Annual,17,1620.0,19440.0,3.0,73.0,13,14900.0,2022-06-08,,0,0.0
RIQ-06275,Pro,E-commerce,Delhi,Email Campaign,Monthly,10,2180.0,26160.0,0.0,57.0,13,13200.0,2023-02-11,,0,0.0
RIQ-06276,Pro,Fintech,Delhi,Paid Search,Monthly,1,2320.0,27840.0,1.0,79.0,11,7800.0,2022-04-26,,0,0.0
RIQ-06277,Enterprise,Healthcare,Mumbai,Paid Search,Monthly,39,9530.0,114360.0,2.0,74.0,17,31300.0,2023-10-15,,0,0.0
RIQ-06278,Pro,Edtech,Mumbai,Organic Search,Monthly,1,1860.0,22320.0,0.0,65.0,15,8600.0,2023-07-24,,0,0.0
RIQ-06279,Basic,Fintech,Mumbai,Organic Search,Monthly,1,980.0,11760.0,1.0,33.0,8,3300.0,2023-01-08,2023-02-21,1,11760.0
RIQ-06280,Pro,E-commerce,Mumbai,Direct,Monthly,16,2490.0,29880.0,1.0,65.0,7,9400.0,2023-11-11,,0,0.0
RIQ-06281,Pro,Fintech,Bengaluru,Social Media,Annual,15,2160.0,25920.0,1.0,71.0,21,6500.0,2023-03-01,,0,0.0
RIQ-06282,Basic,E-commerce,Hyderabad,Direct,Monthly,6,810.0,9720.0,4.0,49.0,7,2900.0,2022-01-08,,0,0.0
RIQ-06283,Basic,Fintech,Hyderabad,Paid Search,Annual,13,510.0,6120.0,0.0,47.0,1,4200.0,2023-03-04,2024-04-06,1,6120.0
RIQ-06284,Pro,Fintech,Hyderabad,Referral,Monthly,46,1590.0,19080.0,2.0,57.0,20,11000.0,2022-12-04,,0,0.0
RIQ-06285,Pro,Edtech,Bengaluru,Referral,Annual,25,1590.0,19080.0,1.0,54.0,19,8100.0,2023-08-16,,0,0.0
RIQ-06286,Pro,E-commerce,Delhi,Email Campaign,Annual,1,1880.0,22560.0,1.0,66.0,19,11500.0,2022-02-17,,0,0.0
RIQ-06287,Pro,Fintech,Bengaluru,Paid Search,Monthly,30,2370.0,28440.0,3.0,74.0,12,6300.0,2023-11-16,,0,0.0
RIQ-06288,Basic,E-commerce,Pune,Paid Search,Monthly,1,980.0,11760.0,2.0,42.0,1,3600.0,2023-06-15,2023-07-16,1,11760.0
RIQ-06289,Enterprise,Fintech,Mumbai,Referral,Annual,18,5440.0,65280.0,1.0,87.0,19,27900.0,2023-01-13,,0,0.0
RIQ-06290,Basic,Healthcare,Delhi,Organic Search,Monthly,14,540.0,6480.0,1.0,41.0,11,3100.0,2022-04-21,,0,0.0
RIQ-06291,Basic,E-commerce,Chennai,Paid Search,Annual,42,700.0,8400.0,0.0,78.0,5,2100.0,2022-02-19,,0,0.0
RIQ-06292,Basic,E-commerce,Delhi,Organic Search,Monthly,9,870.0,10440.0,4.0,61.0,8,4800.0,2022-08-11,,0,0.0
RIQ-06293,Enterprise,Healthcare,Pune,Organic Search,Annual,31,5210.0,62520.0,1.0,95.0,25,41700.0,2022-01-03,,0,0.0
RIQ-06294,Pro,Healthcare,Pune,Paid Search,Annual,1,2140.0,25680.0,0.0,73.0,24,11900.0,2023-06-16,,0,0.0
RIQ-06295,Basic,Healthcare,Mumbai,Email Campaign,Monthly,16,780.0,9360.0,2.0,32.0,8,2600.0,2023-09-22,,0,0.0
RIQ-06296,Pro,Edtech,Hyderabad,Email Campaign,Annual,20,1950.0,23400.0,0.0,64.0,17,9700.0,2022-04-12,,0,0.0
RIQ-06297,Basic,Fintech,Bengaluru,Email Campaign,Monthly,12,700.0,8400.0,1.0,40.0,7,4500.0,2022-10-07,2023-10-15,1,8400.0
RIQ-06298,Basic,E-commerce,Mumbai,Referral,Monthly,13,620.0,7440.0,0.0,25.0,6,2300.0,2023-06-09,2024-07-10,1,7440.0
RIQ-06299,Basic,Healthcare,Chennai,Social Media,Monthly,2,700.0,8400.0,3.0,63.0,11,2800.0,2022-10-27,2022-12-26,1,8400.0
RIQ-06300,Pro,E-commerce,Mumbai,Direct,Annual,23,1770.0,21240.0,0.0,86.0,4,11800.0,2022-01-31,,0,0.0
RIQ-06301,Basic,E-commerce,Chennai,Email Campaign,Monthly,7,840.0,10080.0,1.0,74.0,9,3500.0,2022-06-20,2023-01-25,1,10080.0
RIQ-06302,Pro,Healthcare,Mumbai,Email Campaign,Annual,28,1940.0,23280.0,0.0,52.0,15,6800.0,2023-10-29,,0,0.0
RIQ-06303,Pro,Edtech,Bengaluru,Direct,Monthly,44,1970.0,23640.0,0.0,39.0,13,11100.0,2022-11-06,,0,0.0
RIQ-06304,Basic,E-commerce,Hyderabad,Referral,Monthly,19,760.0,9120.0,3.0,70.0,8,2300.0,2023-11-11,,0,0.0
RIQ-06305,Pro,Edtech,Bengaluru,Direct,Monthly,1,2310.0,27720.0,2.0,51.0,9,11100.0,2022-08-11,,0,0.0
RIQ-06306,Pro,Healthcare,Mumbai,Social Media,Monthly,25,1750.0,21000.0,1.0,66.0,9,9900.0,2022-12-01,,0,0.0
RIQ-06307,Basic,Fintech,Hyderabad,Organic Search,Annual,1,570.0,6840.0,1.0,57.0,1,2000.0,2023-09-22,2023-10-15,1,6840.0
RIQ-06308,Basic,Edtech,Mumbai,Direct,Monthly,3,900.0,10800.0,0.0,73.0,15,4500.0,2022-01-12,,0,0.0
RIQ-06309,Basic,Edtech,Delhi,Referral,Annual,8,630.0,7560.0,2.0,53.0,11,3200.0,2023-08-27,,0,0.0
RIQ-06310,Enterprise,E-commerce,Bengaluru,Email Campaign,Annual,57,7600.0,91200.0,0.0,65.0,21,53600.0,2022-05-05,,0,0.0
RIQ-06311,Basic,Healthcare,Chennai,Paid Search,Monthly,3,790.0,9480.0,2.0,32.0,2,4000.0,2022-05-30,2022-08-20,1,9480.0
RIQ-06312,Enterprise,E-commerce,Hyderabad,Email Campaign,Monthly,36,8230.0,98760.0,0.0,90.0,21,27400.0,2022-09-30,,0,0.0
RIQ-06313,Basic,E-commerce,Pune,Email Campaign,Monthly,1,530.0,6360.0,2.0,51.0,6,2700.0,2023-04-24,2023-05-15,1,6360.0
RIQ-06314,Basic,Fintech,Hyderabad,Paid Search,Monthly,1,530.0,6360.0,1.0,57.0,3,4000.0,2023-02-01,,0,0.0
RIQ-06315,Basic,E-commerce,Mumbai,Referral,Monthly,3,740.0,8880.0,4.0,43.0,3,4600.0,2022-11-05,2023-02-10,1,8880.0
RIQ-06316,Pro,Fintech,Bengaluru,Social Media,Annual,10,2000.0,24000.0,1.0,86.0,14,9000.0,2022-02-22,2023-01-02,1,24000.0
RIQ-06317,Basic,Fintech,Chennai,Email Campaign,Monthly,14,840.0,10080.0,2.0,62.0,1,4300.0,2022-11-30,2024-01-30,1,10080.0
RIQ-06318,Basic,E-commerce,Hyderabad,Organic Search,Monthly,26,830.0,9960.0,4.0,66.0,9,4500.0,2023-01-16,,0,0.0
RIQ-06319,Basic,Edtech,Mumbai,Referral,Monthly,21,840.0,10080.0,3.0,57.0,8,3100.0,2022-02-25,2023-11-30,1,10080.0
RIQ-06320,Basic,Fintech,Delhi,Organic Search,Annual,2,960.0,11520.0,3.0,48.0,10,3400.0,2023-10-15,2023-12-22,1,11520.0
RIQ-06321,Pro,E-commerce,Hyderabad,Social Media,Annual,5,2440.0,29280.0,2.0,64.0,8,9700.0,2022-09-28,,0,0.0
RIQ-06322,Basic,E-commerce,Mumbai,Organic Search,Monthly,19,730.0,8760.0,0.0,82.0,9,3200.0,2023-01-12,,0,0.0
RIQ-06323,Enterprise,Edtech,Bengaluru,Referral,Monthly,38,5960.0,71520.0,1.0,81.0,23,22500.0,2022-09-15,,0,0.0
RIQ-06324,Pro,Edtech,Chennai,Paid Search,Monthly,15,1650.0,19800.0,1.0,70.0,22,8300.0,2023-06-07,,0,0.0
RIQ-06325,Basic,E-commerce,Hyderabad,Social Media,Annual,7,930.0,11160.0,2.0,14.0,8,2200.0,2022-05-21,,0,0.0
RIQ-06326,Basic,Edtech,Bengaluru,Paid Search,Monthly,14,550.0,6600.0,1.0,45.0,9,4000.0,2023-06-25,2024-08-14,1,6600.0
RIQ-06327,Basic,E-commerce,Chennai,Organic Search,Annual,6,700.0,8400.0,0.0,45.0,6,2300.0,2023-10-05,,0,0.0
RIQ-06328,Pro,Edtech,Bengaluru,Social Media,Monthly,1,2050.0,24600.0,1.0,72.0,14,11600.0,2022-02-20,,0,0.0
RIQ-06329,Basic,Fintech,Pune,Referral,Monthly,1,960.0,11520.0,2.0,33.0,1,3700.0,2022-07-10,2022-08-16,1,11520.0
RIQ-06330,Pro,Fintech,Delhi,Referral,Monthly,5,1920.0,23040.0,1.0,64.0,18,10400.0,2022-07-29,,0,0.0
RIQ-06331,Pro,E-commerce,Mumbai,Organic Search,Annual,30,2220.0,26640.0,0.0,100.0,14,7800.0,2022-10-13,,0,0.0
RIQ-06332,Basic,Edtech,Mumbai,Referral,Monthly,7,700.0,8400.0,1.0,58.0,11,4900.0,2023-06-02,2024-01-02,1,8400.0
RIQ-06333,Pro,Fintech,Bengaluru,Paid Search,Annual,4,1540.0,18480.0,0.0,65.0,15,6700.0,2022-06-04,,0,0.0
RIQ-06334,Basic,Edtech,Mumbai,Referral,Monthly,5,730.0,8760.0,1.0,41.0,13,4300.0,2023-11-02,,0,0.0
RIQ-06335,Pro,E-commerce,Delhi,Referral,Monthly,1,2270.0,27240.0,2.0,69.0,16,6200.0,2023-01-06,,0,0.0
RIQ-06336,Basic,Edtech,Chennai,Organic Search,Monthly,17,740.0,8880.0,4.0,72.0,12,3100.0,2022-07-04,,0,0.0
RIQ-06337,Basic,Fintech,Pune,Social Media,Monthly,12,560.0,6720.0,1.0,50.0,4,2600.0,2022-10-24,,0,0.0
RIQ-06338,Enterprise,Edtech,Delhi,Referral,Annual,27,5970.0,71640.0,0.0,85.0,17,39400.0,2022-11-16,,0,0.0
RIQ-06339,Pro,Healthcare,Mumbai,Social Media,Annual,31,2230.0,26760.0,1.0,51.0,19,6400.0,2023-01-11,,0,0.0
RIQ-06340,Pro,Edtech,Chennai,Social Media,Annual,19,2090.0,25080.0,0.0,69.0,16,7300.0,2022-06-06,2024-01-10,1,25080.0
RIQ-06341,Pro,Edtech,Hyderabad,Social Media,Monthly,18,2090.0,25080.0,4.0,66.0,22,14400.0,2022-10-22,,0,0.0
RIQ-06342,Basic,E-commerce,Bengaluru,Referral,Monthly,9,550.0,6600.0,5.0,48.0,3,2700.0,2023-04-03,,0,0.0
RIQ-06343,Pro,Fintech,Delhi,Referral,Monthly,13,1740.0,20880.0,0.0,65.0,19,8500.0,2023-09-17,,0,0.0
RIQ-06344,Basic,Edtech,Mumbai,Paid Search,Monthly,10,590.0,7080.0,2.0,24.0,1,3100.0,2023-03-12,2024-01-04,1,7080.0
RIQ-06345,Pro,Edtech,Bengaluru,Email Campaign,Annual,14,1700.0,20400.0,1.0,81.0,13,14700.0,2022-03-30,,0,0.0
RIQ-06346,Basic,Healthcare,Mumbai,Paid Search,Annual,2,510.0,6120.0,2.0,57.0,10,3400.0,2022-05-30,2022-07-22,1,6120.0
RIQ-06347,Pro,Edtech,Mumbai,Organic Search,Monthly,12,1960.0,23520.0,1.0,71.0,17,8200.0,2022-05-23,2023-05-31,1,23520.0
RIQ-06348,Basic,Fintech,Bengaluru,Paid Search,Monthly,1,740.0,8880.0,2.0,23.0,7,3400.0,2022-02-28,2022-03-19,1,8880.0
RIQ-06349,Pro,E-commerce,Bengaluru,Social Media,Annual,9,2390.0,28680.0,1.0,62.0,14,13600.0,2022-12-31,,0,0.0
RIQ-06350,Basic,E-commerce,Bengaluru,Direct,Monthly,1,960.0,11520.0,3.0,31.0,3,2100.0,2023-07-18,2023-08-17,1,11520.0
RIQ-06351,Basic,Healthcare,Chennai,Paid Search,Monthly,1,980.0,11760.0,5.0,56.0,14,2200.0,2022-03-14,2022-04-03,1,11760.0
